item_id,forecast_start,MSE,abs_error,abs_target_sum,abs_target_mean,seasonal_error,MASE,MAPE,sMAPE,num_masked_target_values,ND,MSIS,QuantileLoss[0.1],Coverage[0.1],QuantileLoss[0.5],Coverage[0.5],QuantileLoss[0.9],Coverage[0.9]
,2017-03,672016.0896577787,4231.867539505609,5588.0,931.3333333333334,2747.561111111111,0.25670448374450927,0.9126415169718628,0.5636703400964475,0.0,0.7573134465829651,10.268179349780372,7617.361571110098,1.0,4231.867539505609,1.0,846.3735079011218,1.0
,2017-04,467656.63052094093,3532.248446126544,5232.0,872.0,2798.950276243094,0.2103317373485536,0.8519417117050914,0.5413378448471898,0.0,0.675123938479844,8.413269493942146,6358.04720302778,1.0,3532.248446126544,1.0,706.4496892253086,1.0
,2017-05,334402.87004292506,3054.563956901494,4858.0,809.6666666666666,2810.802197802198,0.1811205332111177,0.862621530019671,0.5450736234574936,0.0,0.6287698552699658,7.244821328444708,5498.215122422689,1.0,3054.563956901494,1.0,610.9127913802986,1.0
,2017-06,730093.3571472511,4443.308704920434,3939.0,656.5,2806.1693989071036,0.2639011925325994,1.470724900502411,0.7438933473504769,0.0,1.128029628057993,10.556047701303976,7997.955668856781,1.0,4443.308704920434,1.0,888.6617409840866,1.0
,2017-07,1224333.0889889663,5970.161317287134,3029.0,504.8333333333333,2794.820652173913,0.35602530897306567,2.1530106499145933,0.9462389905936216,0.0,1.9710007650337187,14.241012358922628,10746.29037111684,1.0,5970.161317287134,1.0,1194.0322634574266,1.0
,2017-01,1954549.856638072,7829.975809894981,5546.0,924.3333333333334,410.4550561797753,3.1793882147824117,2.1769390894564835,0.8634743521644767,0.0,1.4118239830319115,127.17552859129647,14093.956457810964,1.0,7829.975809894981,1.0,1565.9951619789958,1.0
,2017-02,1488966.1185689112,6966.90130652978,5826.0,971.0,408.5139664804469,2.8423758133873758,1.514775255688327,0.7766741930188683,0.0,1.1958292664829695,113.69503253549502,12540.422351753605,1.0,6966.90130652978,1.0,1393.3802613059556,1.0
,2017-03,1240419.4095271053,6480.94257164742,5657.0,942.8333333333334,406.85555555555555,2.654890858746246,1.5749436039715106,0.7839438555903292,0.0,1.145650092212731,106.19563434984987,11665.696628965357,1.0,6480.94257164742,1.0,1296.1885143294837,1.0
,2017-04,1373881.8711161215,6753.577870336931,4796.0,799.3333333333334,405.8674033149171,2.7733104519592544,2.8806136447767394,0.9269444462541928,0.0,1.408168863706616,110.93241807837018,12156.440166606475,1.0,6753.577870336931,1.0,1350.715574067386,1.0
,2017-05,1682029.6562906199,7361.46424500049,3864.0,644.0,407.14835164835165,3.0134242286205972,5.286563943838498,1.1000288983911675,0.0,1.9051408501554064,120.53696914482389,13250.635641000883,1.0,7361.46424500049,1.0,1472.2928490000977,1.0
,2017-06,2228944.5984899034,8695.96046430712,2456.0,409.3333333333333,407.26229508196724,3.5587059287172393,8.1249986307116,1.3468866067505536,0.0,3.5407005147830293,142.34823714868958,15652.728835752818,1.0,8695.96046430712,1.0,1739.1920928614236,1.0
,2017-07,2678463.0972707383,9673.15192251353,1688.0,281.3333333333333,407.8804347826087,3.9526092688041077,8.938945552055406,1.497238238171245,0.0,5.730540238455883,158.1043707521643,17411.673460524355,1.0,9673.15192251353,1.0,1934.6303845027055,1.0
,2017-01,2770231.9490204495,9805.258663697929,1476.0,246.0,484.3426966292135,3.3740774634495017,16.21096223450648,1.5419175735206547,0.0,6.643129175947106,134.96309853798007,17649.465594656274,1.0,9805.258663697929,1.0,1961.0517327395858,1.0
,2017-02,3527504.7047190084,11050.24988366272,1104.0,184.0,485.1005586592179,3.7965495629073946,28.46113270157977,1.6674011361212042,0.0,10.009284314911884,151.86198251629577,19890.4497905929,1.0,11050.24988366272,1.0,2210.0499767325437,1.0
,2017-03,3976319.053419312,11796.27165244669,702.0,117.0,489.7888888888889,4.014066713248346,35.4927792403714,1.7819829131330531,0.0,16.803805772716082,160.56266852993386,21233.288974404044,1.0,11796.27165244669,1.0,2359.2543304893375,1.0
,2017-04,4436193.918154679,12572.10876703879,353.0,58.833333333333336,493.45303867403317,4.246303694478383,44.649938734080024,1.8899796872405386,0.0,35.61503900010989,169.85214777913535,22629.79578066982,1.0,12572.10876703879,1.0,2514.4217534077575,1.0
,2017-05,4400090.8075913815,12509.94946168744,270.0,45.0,494.5054945054945,4.216316300050211,49.37748502234066,1.9156970465098648,0.0,46.33314615439792,168.65265200200847,22517.909031037394,1.0,12509.94946168744,1.0,2501.9898923374876,1.0
,2017-06,4393254.74108312,12499.173004118351,281.0,46.833333333333336,492.95081967213116,4.225970254136013,48.645590505081096,1.9122356349893304,0.0,44.481042719282385,169.0388101654405,22498.51140741303,1.0,12499.173004118351,1.0,2499.8346008236695,1.0
,2017-07,4206607.069347068,12212.86258571599,325.0,54.166666666666664,490.5652173913044,4.14924871445933,44.64146120777456,1.8960956211741096,0.0,37.57803872527997,165.96994857837322,21983.15265428878,1.0,12212.86258571599,1.0,2442.5725171431973,1.0
,2017-01,3164512.1431538523,10611.90707024344,476.0,79.33333333333333,218.96067415730337,8.07748325209892,24.312443779890643,1.8343756034851448,0.0,22.293922416477816,323.0993300839567,19101.43272643819,1.0,10611.90707024344,1.0,2122.3814140486875,1.0
,2017-02,3299182.014738757,10855.44568830567,445.0,74.16666666666667,218.15083798882682,8.293531964995752,26.729491190681134,1.848527306214195,0.0,24.394259973720608,331.7412785998302,19539.802238950208,1.0,10855.44568830567,1.0,2171.0891376611335,1.0
,2017-03,3101213.2196988077,10494.695232420081,366.0,61.0,217.4111111111111,8.04520000441055,29.605264326567852,1.8689711925681616,0.0,28.674030689672353,321.80800017642196,18890.451418356144,1.0,10494.695232420081,1.0,2098.9390464840153,1.0
,2017-04,2705963.5818946734,9820.520890540962,313.0,52.166666666666664,216.32596685082873,7.566144303358081,37.224944951216536,1.8817232779819184,0.0,31.375466103964733,302.6457721343232,17676.93760297373,1.0,9820.520890540962,1.0,1964.1041781081917,1.0
,2017-05,2405292.149590543,9253.65464177795,276.0,46.0,215.24725274725276,7.165135693697454,50.53079631407049,1.8924468422136993,0.0,33.5277342093404,286.6054277478982,16656.578355200312,1.0,9253.65464177795,1.0,1850.7309283555896,1.0
,2017-06,2223779.494031159,8897.45340215661,212.0,35.333333333333336,214.37704918032787,6.9172931805403035,74.71803874199331,1.914478521984732,0.0,41.96911982149344,276.6917272216121,16015.416123881898,1.0,8897.45340215661,1.0,1779.4906804313218,1.0
,2017-07,2134790.8669091905,8717.13387416689,145.0,24.166666666666668,213.55434782608697,6.803212673888751,109.75301839072462,1.939975549235579,0.0,60.118164649426824,272.12850695555005,15690.840973500402,1.0,8717.13387416689,1.0,1743.4267748333777,1.0
,2017-01,5327502.492464426,13803.053536540829,358.0,59.666666666666664,519.7471910112359,4.426207515005256,45.049312113441,1.9001145276371758,0.0,38.556015465197845,177.04830060021024,24845.49636577349,1.0,13803.053536540829,1.0,2760.6107073081653,1.0
,2017-02,5862645.796491503,14457.152577788522,329.0,54.833333333333336,525.245810055866,4.587424370648743,51.956762275392265,1.911000941839222,0.0,43.94271300239672,183.4969748259497,26022.87464001934,1.0,14457.152577788522,1.0,2891.4305155577035,1.0
,2017-03,5449470.632256478,13935.37711156111,313.0,52.166666666666664,539.5,4.305028455842172,52.92136388360842,1.9124337483079366,0.0,44.52197160243166,172.20113823368686,25083.678800809997,1.0,13935.37711156111,1.0,2787.0754223122212,1.0
,2017-04,5417688.091654922,13891.295450187761,253.0,42.166666666666664,556.9447513812155,4.156993853740291,61.951161542473734,1.9288195573632405,0.0,54.906306127224354,166.2797541496116,25004.33181033797,1.0,13891.295450187761,1.0,2778.2590900375512,1.0
,2017-05,5193616.649808652,13545.1501120471,239.0,39.833333333333336,565.1098901098901,3.9948425221075547,62.40759129113979,1.9301207352114451,0.0,56.6742682512431,159.79370088430218,24381.270201684783,1.0,13545.1501120471,1.0,2709.0300224094194,1.0
,2017-06,5354495.614388521,13746.534738066981,228.0,38.0,564.8087431693989,4.056398118334394,64.52425683149154,1.934090781150765,0.0,60.291819026609566,162.25592473337576,24743.762528520565,1.0,13746.534738066981,1.0,2749.3069476133956,1.0
,2017-07,5698861.877769337,14138.01450234835,242.0,40.333333333333336,562.0815217391304,4.192160139156823,60.67384263542599,1.9318883689257926,0.0,58.42154753036508,167.6864055662729,25448.426104227034,1.0,14138.01450234835,1.0,2827.6029004696697,1.0
,2017-01,1436241.5090755317,6628.0645189510105,6033.0,1005.5,11277.033707865168,0.09795815534848594,1.3361412333443654,0.7131538618203418,0.0,1.0986349277226937,3.918326213939437,11930.51613411182,1.0,6628.0645189510105,1.0,1325.6129037902017,1.0
,2017-02,2328736.9933078773,8240.90536793011,5506.0,917.6666666666666,11386.486033519554,0.12062406469784329,2.323661536461019,0.8630355498292084,0.0,1.4967136520032893,4.824962587913731,14833.6296622742,1.0,8240.90536793011,1.0,1648.1810735860217,1.0
,2017-03,3035530.6295047267,9637.7428592891,4756.0,792.6666666666666,11614.622222222222,0.1382989860380368,3.09246736991889,1.0186048062589779,0.0,2.026438784543545,5.531959441521473,17347.937146720382,1.0,9637.7428592891,1.0,1927.5485718578198,1.0
,2017-04,3540891.7428141315,10931.365497964889,3996.0,666.0,11866.45856353591,0.15353310677368054,3.4954030703367907,1.1604783703167214,0.0,2.735576951442665,6.141324270947221,19676.4578963368,1.0,10931.365497964889,1.0,2186.2730995929774,1.0
,2017-05,3541268.2510453984,10932.474889087869,3974.0,662.3333333333334,12013.065934065935,0.15167478129079173,3.498926308407217,1.162082255395729,0.0,2.7510002237261877,6.066991251631669,19678.454800358166,1.0,10932.474889087869,1.0,2186.4949778175733,1.0
,2017-06,3496960.7642453127,10841.097843368509,4041.0,673.5,12026.88524590164,0.15023421306669005,3.466409286421191,1.1513856015643886,0.0,2.682776006772707,6.009368522667602,19513.976118063318,1.0,10841.097843368509,1.0,2168.2195686737014,1.0
,2017-07,3196681.199265231,10290.623287307419,4531.0,755.1666666666666,11975.614130434782,0.1432163613938716,3.1102495806403208,1.0720361558040492,0.0,2.2711594101318515,5.7286544557548655,18523.12191715336,1.0,10290.623287307419,1.0,2058.1246574614834,1.0
,2017-01,3965107.2127101086,11906.50272174633,611.0,101.83333333333333,505.75280898876406,3.923689765082731,25.007761004784612,1.8117768643708658,0.0,19.486911164887612,156.94759060330924,21431.70489914339,1.0,11906.50272174633,1.0,2381.3005443492652,1.0
,2017-02,4200950.158198618,12233.453718649169,574.0,95.66666666666667,505.1899441340782,4.035925450976643,30.77042239767675,1.8244865792494325,0.0,21.312637140503778,161.43701803906575,22020.21669356851,1.0,12233.453718649169,1.0,2446.6907437298337,1.0
,2017-03,3804750.655417431,11638.789688164881,609.0,101.5,509.9166666666667,3.804147634634705,25.167892087595984,1.8086437845705234,0.0,19.111313116855307,152.16590538538819,20949.821438696785,1.0,11638.789688164881,1.0,2327.7579376329754,1.0
,2017-04,3520504.93770176,11150.91473353231,571.0,95.16666666666667,511.62983425414365,3.632481267694956,25.923775687282955,1.8137721163235687,0.0,19.528747344189686,145.2992507077982,20071.64652035816,1.0,11150.91473353231,1.0,2230.1829467064617,1.0
,2017-05,3269074.9358802424,10685.4869151348,535.0,89.16666666666667,513.1153846153846,3.4707875445806757,26.531464552482394,1.81842471112137,0.0,19.97287273856972,138.831501783227,19233.87644724264,1.0,10685.4869151348,1.0,2137.0973830269595,1.0
,2017-06,3572415.4326320924,11142.10133281508,391.0,65.16666666666667,510.8469945355191,3.6351723875580038,32.419702971962685,1.8641453026350867,0.0,28.496422846074374,145.4068955023201,20055.782399067142,1.0,11142.10133281508,1.0,2228.4202665630155,1.0
,2017-07,3891766.4411057546,11574.39997925808,313.0,52.166666666666664,508.1358695652174,3.796359947705072,44.25944461097736,1.888579445814132,0.0,36.97891367175105,151.85439790820288,20833.919962664542,1.0,11574.39997925808,1.0,2314.8799958516156,1.0
,2017-01,1812468.7069555668,7912.398041824908,4275.0,712.5,378.09550561797755,3.4878304221453704,2.1942691376233654,0.9823570260610044,0.0,1.8508533431169376,139.51321688581484,14242.316475284839,1.0,7912.398041824908,1.0,1582.4796083649817,1.0
,2017-02,1640339.4408934917,7583.09710113138,3996.0,666.0,386.0446927374302,3.273842486716538,2.968660249552183,1.0319876872203766,0.0,1.8976719472300752,130.95369946866148,13649.574782036487,1.0,7583.09710113138,1.0,1516.6194202262757,1.0
,2017-03,1495869.3412945177,7266.22057503169,3307.0,551.1666666666666,392.8888888888889,3.0823899498154788,4.294045824669436,1.1474838311460986,0.0,2.1972242440374026,123.29559799261915,13079.197035057043,1.0,7266.22057503169,1.0,1453.2441150063378,1.0
,2017-04,1386639.567259113,7000.872990683321,2449.0,408.1666666666667,394.0662983425414,2.9609539562798077,6.789593155569207,1.3030068349061963,0.0,2.8586659823125036,118.43815825119229,12601.571383229977,1.0,7000.872990683321,1.0,1400.1745981366637,1.0
,2017-05,1338269.2657318106,6870.439564943951,1667.0,277.8333333333333,393.11538461538464,2.912817217632696,8.691087159600348,1.456104676484915,0.0,4.121439451076156,116.51268870530781,12366.791216899112,1.0,6870.439564943951,1.0,1374.0879129887896,1.0
,2017-06,1520234.203500713,7358.052194283509,880.0,146.66666666666666,391.4590163934426,3.132746931413195,10.892690390679155,1.637790582516579,0.0,8.361422948049443,125.30987725652784,13244.493949710319,1.0,7358.052194283509,1.0,1471.6104388567019,1.0
,2017-07,1698423.0657487987,7734.37556426676,660.0,110.0,389.6195652173913,3.3085160734297756,12.397099954151905,1.7123380575945022,0.0,11.718750854949636,132.34064293719103,13921.876015680169,1.0,7734.37556426676,1.0,1546.8751128533518,1.0
